SN Name,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations,Host Name,Search Type,Distance Modulus,Distance Modulus Error,Host PGC,Host Morphology,Host Morphology Code,Host Position
SDSS-II SN 20267,SDSS-II SN 20267,8.80384,-0.11954000000000001,G,128311.0,0.428,PHOT,20.5g,,4,0,27,6,4,4,0,SDSS J03512.91-000710.1,name,,,,,,
SDSS-II SN 20278,SDSS-II SN 20278 HOST,36.89183,-0.18167,G,97433.0,0.325,PHOT,,0.001,2,0,0,1,0,0,0,,loc,,,,,,
SDSS-II SN 20300,SDSS J022115.52+002527.8,35.31469,0.42439,G,1878056.0,6.26452,SPEC,21.8g,0.015,1,0,15,3,1,4,0,SDSS J22115.53+002527.6,loc,,,,,,
SDSS-II SN 20336,SDSS-II SN 20336,36.99236,1.17635,G,233838.0,0.78,PHOT,22.7R,,2,0,0,2,1,0,0,,name,,,,,,
SDSS-II SN 20386,WISEA J034311.47-002921.9,55.7978,-0.48961000000000005,G,92272.0,0.307785,SPEC,20.6g,0.001,4,0,32,7,4,4,0,SDSS J34311.47-002922.6,loc,,,,,,
SDSS-II SN 20399,SDSS J222706.29-010939.7,336.77622,-1.16105,G,53087.0,0.17708,SPEC,21.4g,0.051,1,0,19,4,2,4,0,SDSS J22706.29-010939.7,loc,,,,,,
SDSS-II SN 20400,SDSS-II SN 20400,337.53195,-1.15424,G,85741.0,0.28600000000000003,PHOT,20.9g,,4,0,31,7,4,4,0,SDSS J23007.66-010915.2,name,,,,,,
SDSS-II SN 20405,SDSS-II SN 20405,343.44173,-1.13783,VisS,76147.0,0.254,PHOT,,,3,0,12,4,2,0,0,,name,,,,,,
SDSS-II SN 20431,SDSS-II SN 20431,315.45902,0.48568,VisS,119617.0,0.39899999999999997,PHOT,,,2,0,8,4,1,0,0,SDSS J10150.30+002910.3,name,,,,,,
SDSS-II SN 20435,SDSS-II SN 20435,322.56592,0.55871,G,34476.0,0.115,PHOT,22.8g,,4,0,15,5,4,4,0,SDSS J13015.81+003331.4,name,,,,,,
SDSS-II SN 20467,SDSS J012004.76+005448.5,20.01984,0.9134899999999999,G,83043.0,0.27699999999999997,PHOT,21.5g,0.003,5,0,15,5,4,4,0,SDSS J12004.76+005448.6,loc,,,,,,
SDSS-II SN 20491,SDSS-II SN 20491,350.98157000000003,-1.19331,VisS,63556.0,0.212,PHOT,,,3,0,0,2,1,0,0,,name,,,,,,
SDSS-II SN 20501,WISEA J015011.74-011213.2,27.54894,-1.20369,G,58877.0,0.196393,SPEC,20.0g,0.24600000000000002,0,0,37,5,1,4,0,,loc,,,,,,
SDSS-II SN 20514,SDSS-II SN 20514,23.07604,-0.75532,VisS,116619.0,0.389,PHOT,,,5,0,0,4,1,0,0,SDSS J13218.26-004518.9,name,,,,,,
SDSS-II SN 20517,SDSS J020059.61-003947.6,30.2484,-0.66323,G,,,,23.3g,0.111,0,0,15,1,0,4,0,,loc,,,,,,
SDSS-II SN 20541,WISEA J212500.83-001605.6,321.25358,-0.26821999999999996,G,99856.0,0.333083,SPEC,20.8g,0.026000000000000002,1,0,31,5,2,4,0,SDSS J12500.85-001605.5,loc,,,,,,
SDSS-II SN 20545,WISEA J220100.09-002526.0,330.25049,-0.424,G,56811.0,0.1895,,19.9g,0.028999999999999998,4,0,28,5,3,4,0,SDSS J20100.11-002526.3,loc,,,,,,
SDSS-II SN 20553,SDSS-II SN 20553,355.79232,-0.33121999999999996,G,41072.0,0.13699999999999998,PHOT,21.5g,,4,0,31,7,4,4,0,SDSS J34310.16-001952.2,name,,,,,,
SDSS-II SN 20572,WISEA J205931.88+000806.9,314.88315,0.13544,G,,,,23.0g,0.129,0,0,27,2,0,4,0,SDSS J05931.39+000807.4,loc,,,,,,
SDSS-II SN 20578,WISEA J215820.28+001059.8,329.58466,0.18331,G,87078.0,0.290461,,19.6g,0.023,4,0,54,10,7,8,0,SDSS J15820.21+001058.9,loc,,,,,,
SDSS-II SN 20588,WISEA J001426.75+000531.2,3.61195,0.09197999999999999,G,85960.0,0.28673200000000004,SPEC,21.6g,0.006999999999999999,1,0,27,4,2,4,0,SDSS J01426.87+000531.1,loc,,,,,,
SDSS-II SN 20590,SDSS-II SN 20590,6.916410000000001,0.21215,VisS,30579.0,0.102,PHOT,,,2,0,0,2,1,0,0,,name,,,,,,
SDSS-II SN 20591,SDSS-II SN 20591,16.46066,0.11384000000000001,VisS,43170.0,0.14400000000000002,PHOT,,,2,0,0,2,1,0,0,,name,,,,,,
SDSS-II SN 20592,SDSS-II SN 20592,19.48817,0.1661,VisS,157991.0,0.527,PHOT,,,2,0,0,2,1,0,0,,name,,,,,,
SDSS-II SN 20596,SDSS-II SN 20596,26.69759,0.11757000000000001,G,72550.0,0.242,PHOT,19.6g,,2,0,36,7,2,4,0,SDSS J14647.42+000703.1,name,,,,,,
SDSS-II SN 20601,WISEA J032921.70+000637.0,52.34059,0.11037000000000001,G,,,,22.4g,0.094,0,0,27,2,0,4,0,,loc,,,,,,
SDSS-II SN 20619,SDSS J222308.49-002548.8,335.78537,-0.43022,G,,,,,0.023,1,0,0,1,0,0,0,SDSS J22308.49-002548.8,loc,,,,,,
SDSS-II SN 20624,SDSS J001838.83-003656.3,4.66183,-0.61566,*,,,,22.4g,0.12,0,0,9,2,0,4,0,,loc,,,,,,
SDSS-II SN 20678,SDSS-II SN 20678,17.50524,1.2355,G,61642.0,0.205614,SPEC,19.85,,3,0,21,8,3,0,0,SDSS J11001.26+011407.0,name,,,,,,
SDSS-II SN 20690,SDSS J215858.07+011032.2,329.74196,1.17564,*,,,,22.1g,0.07,0,0,5,1,0,4,0,SDSS J15857.78+011029.8,loc,,,,,,
SDSS-II SN 20719,SDSS-II SN 20719,33.87424,-0.08454,G,122915.0,0.41,PHOT,20.8g,,4,0,31,7,4,4,0,SDSS J21529.81-000504.3,name,,,,,,
SDSS-II SN 20721,WISEA J213244.34-003721.6,323.18478,-0.62274,G,63496.0,0.2118,,19.2g,0.038,8,0,35,9,6,4,0,SDSS J13244.34-003721.8,loc,,,,,,
SDSS-II SN 20722,[CDN2013] CID 20722,325.256,0.7015399999999999,SN,,,,,0.001,1,0,0,1,0,0,0,SDSS J14101.54+004205.5,loc,,,,,,
SDSS-II SN 20727,WISEA J025213.75-001014.8,43.057320000000004,-0.1708,IrS,,,,,0.21600000000000003,0,0,12,1,0,0,0,,loc,,,,,,
SDSS-II SN 20745,SDSS-II SN 20745,358.71696000000003,0.27895,G,188707.0,0.629459,SPEC,22.2g,,2,0,19,5,3,3,0,SDSS J35452.08+001644.2,name,,,,,,
SDSS-II SN 20750,SDSS-II SN 20750,23.140620000000002,0.41276,VisS,41971.0,0.14,PHOT,,,5,0,0,4,1,0,0,SDSS J13233.70+002446.5,name,,,,,,
SDSS-II SN 20759,SDSS-II SN 20759,56.33277,0.32941,VisS,15889.0,0.053,PHOT,,,2,0,0,2,1,0,0,,name,,,,,,
SDSS-II SN 2078,SDSS-II SN 02078,336.71381,-1.07997,G,62357.0,0.20800000000000002,PHOT,22.2g,,4,0,31,7,4,4,0,SDSS J22651.31-010447.9,name,,,,,,
SDSS-II SN 20787,WISEA J032202.58-002633.1,50.51078,-0.44253000000000003,G,81154.0,0.2707,,20.4g,0.006999999999999999,4,0,27,6,5,4,0,SDSS J32202.58-002633.1,loc,,,,,,
SDSS-II SN 2079,WISEA J222713.59-010403.9,336.80661000000003,-1.06775,G,91897.0,0.306537,SPEC,20.8g,0.024,3,0,33,6,3,4,0,SDSS J22713.58-010403.9,loc,,,,,,
SDSS-II SN 20805,WISEA J211619.05-004101.7,319.0793,-0.68402,G,102292.0,0.34120900000000004,SPEC,22.6g,0.018000000000000002,1,0,31,5,2,4,0,SDSS J11619.02-004102.5,loc,,,,,,
SDSS-II SN 20825,SDSS-II SN 20825,340.78822,0.5657800000000001,VisS,40472.0,0.135,PHOT,,,2,0,0,2,1,0,0,,name,,,,,,
SDSS-II SN 20828,SDSS-II SN 20828,325.5382,0.96236,G,61757.0,0.20600000000000002,PHOT,21.4g,,4,0,31,7,4,4,0,SDSS J14209.16+005744.6,name,,,,,,
SDSS-II SN 20830,WISEA J225137.97+005519.5,342.90817999999996,0.9221600000000001,G,48586.0,0.16206600000000002,SPEC,19.8g,0.055999999999999994,1,0,32,6,2,4,0,SDSS J25137.96+005519.6,loc,,,,,,
SDSS-II SN 20870,SDSS-II SN 20870,14.497779999999999,-0.68633,G,68952.0,0.23,PHOT,21.3g,,5,0,35,8,5,4,0,SDSS J05759.46-004110.6,name,,,,,,
SDSS-II SN 20877,SDSS-II SN 20877,9.78673,0.51418,VisS,86340.0,0.28800000000000003,PHOT,,,2,0,0,2,1,0,0,,name,,,,,,
SDSS-II SN 20891,SDSS J035238.11+003123.5,58.1588,0.5232,G,,,,22.9g,0.02,0,0,15,1,0,4,0,,loc,,,,,,
SDSS-II SN 20896,WISEA J000254.39+005622.8,0.72658,0.93975,G,108225.0,0.361,,20.6g,0.001,4,0,27,5,3,4,0,SDSS J00254.37+005623.1,loc,,,,,,
SDSS-II SN 20916,SDSS-II SN 20916,19.58774,1.02461,G,26382.0,0.08800000000000001,PHOT,23.3g,,4,0,15,6,5,4,0,SDSS J11821.02+010128.0,name,,,,,,
SDSS-II SN 20917,SDSS J030416.18-010859.2,46.067440000000005,-1.14978,G,,,,22.2g,0.26899999999999996,0,0,15,1,0,4,0,,loc,,,,,,
SDSS-II SN 20920,SDSS-II SN 20920,55.510569999999994,-1.18423,VisS,179876.0,0.6,PHOT,,,2,0,0,2,1,0,0,,name,,,,,,
SDSS-II SN 20923,SDSS-II SN 20923,28.953129999999998,-0.80995,VisS,178377.0,0.595,PHOT,,,2,0,0,2,1,0,0,,name,,,,,,
SDSS-II SN 20932,SDSS J020840.16+005745.6,32.16734,0.96268,QSO,1411828.0,4.709349,SPEC,,0.111,0,0,0,1,1,0,0,,loc,,,,,,
SDSS-II SN 20936,SDSS-II SN 20936,53.066959999999995,0.8475299999999999,G,113429.0,0.378359,SPEC,20.5g,,2,0,35,7,3,4,1,SDSS J33216.07+005051.1,name,,,,,,
SDSS-II SN 20953,SDSS-II SN 20953,341.59729,-0.25123,VisS,86640.0,0.289,PHOT,,,4,0,0,4,3,0,0,,name,,,,,,
SDSS-II SN 20961,SDSS-II SN 20961,9.477910000000001,-0.32094,G,83642.0,0.27899999999999997,PHOT,21.5g,,2,0,27,5,3,4,0,SDSS J03754.69-001915.5,name,,,,,,
SDSS-II SN 20969,SDSS-II SN 20969,25.090770000000003,-0.35368,G,108225.0,0.361,PHOT,21.7g,,2,0,19,4,2,4,0,SDSS J14021.78-002113.3,name,,,,,,
SDSS-II SN 20971,WISEA J015610.05-001257.5,29.04187,-0.21575999999999998,G,87839.0,0.293,PHOT,20.5g,0.013000000000000001,2,0,35,6,2,4,0,SDSS J15610.05-001256.7,loc,,,,,,
SDSS-II SN 20998,SDSS-II SN 20998,18.02326,0.15987,VisS,75248.0,0.251,PHOT,,,2,0,12,5,3,0,0,SDSS J11205.59+000935.4,name,,,,,,
SDSS-II SN 21001,SDSS-II SN 21001,23.47395,0.16669,G,67753.0,0.226,PHOT,21.5g,,5,0,33,7,4,4,0,SDSS J13353.74+001000.1,name,,,,,,
SDSS-II SN 21013,SDSS J020112.28-005602.0,30.30123,-0.9338700000000001,G,126885.0,0.423242,SPEC,22.5g,0.004,1,0,19,4,1,4,0,SDSS J20112.28-005602.0,loc,,,,,,
SDSS-II SN 21015,SDSS-II SN 21015,38.3703,-0.9815799999999999,VisS,117519.0,0.392,PHOT,,,5,0,8,6,1,0,0,SDSS J23328.88-005853.2,name,,,,,,
SDSS-II SN 21019,SDSS J022949.59-002639.9,37.45666,-0.44445,G,124504.0,0.41530200000000006,SPEC,,0.023,1,0,0,2,1,0,0,SDSS J22949.59-002639.9,loc,,,,,,
SDSS-II SN 21023,WISEA J022714.31-000217.9,36.80953,-0.0383,UvS,,,,,0.11599999999999999,0,0,24,4,0,0,0,,loc,,,,,,
SDSS-II SN 21027,WISEA J015807.01+001921.9,29.529390000000003,0.32334,UvS,,,,,0.044000000000000004,1,0,16,3,1,0,0,SDSS J15806.94+001921.9,loc,,,,,,
SDSS-II SN 21060,SDSS-II SN 21060,323.16888,0.3136,G,138504.0,0.462,PHOT,22.6g,,4,0,19,6,4,4,0,SDSS J13240.60+001849.0,name,,,,,,
SDSS-II SN 21069,WISEA J231614.78-005018.3,349.0615,-0.83846,G,141891.0,0.47329799999999994,SPEC,21.6g,0.03,3,0,27,5,3,4,0,SDSS J31614.77-005018.3,loc,,,,,,
SDSS-II SN 21161,SDSS J204720.89+000312.8,311.83705,0.053579999999999996,G,,,,23.7g,0.003,1,0,15,2,0,4,0,SDSS J04720.88+000312.8,loc,,,,,,
SDSS-II SN 21185,SDSS-II SN 21185,340.8438,-0.71748,G,65355.0,0.218,PHOT,20.1g,,2,0,36,7,2,4,0,SDSS J24322.50-004302.9,name,,,,,,
SDSS-II SN 21306,SDSS-II SN 21306,352.92325,0.09141,VisS,45568.0,0.152,PHOT,,,5,0,12,4,1,0,0,SDSS J33141.60+000529.3,name,,,,,,
SDSS-II SN 21307,SDSS J233529.87+000721.9,353.8745,0.12276,*,,,,23.5g,0.293,0,0,5,1,0,4,0,,loc,,,,,,
SDSS-II SN 21347,SDSS-II SN 21347,24.652839999999998,-1.05969,G,145905.0,0.48668599999999995,SPEC,22.1g,,3,0,15,4,3,4,0,SDSS J13836.67-010334.8,name,,,,,,
SDSS-II SN 21360,SDSS J032249.31-004738.4,50.705490000000005,-0.794,G,,,,22.5g,0.023,1,0,19,3,0,4,0,SDSS J32249.33-004738.6,loc,,,,,,
SDSS-II SN 21381,SDSS-II SN 21381,51.66512,-0.21716,VisS,47367.0,0.158,PHOT,,,2,0,0,3,1,0,0,SDSS J32639.61-001302.2,name,,,,,,
SDSS-II SN 21388,SDSS-II SN 21388,3.13905,0.051379999999999995,G,169877.0,0.56665,,,,3,0,0,3,3,0,0,SDSS J01233.30+000305.5,name,,,,,,
SDSS-II SN 21389,SDSS-II SN 21389,3.5639999999999996,0.028089999999999997,VisS,158290.0,0.528,PHOT,,,2,0,0,2,1,0,0,,name,,,,,,
SDSS-II SN 21401,SDSS-II SN 21401,48.652879999999996,0.10300000000000001,VisS,16788.0,0.055999999999999994,PHOT,,,2,0,0,2,1,0,0,,name,,,,,,
SDSS-II SN 21402,WISEA J032427.66+000204.5,51.115359999999995,0.03455,G,,,,22.5g,0.011000000000000001,1,0,27,3,0,4,0,SDSS J32427.69+000204.3,loc,,,,,,
SDSS-II SN 21405,SDSS-II SN 21405,53.64233,0.05616,G,183473.0,0.612,PHOT,23.1g,,2,0,15,3,1,4,0,SDSS J33434.16+000322.2,name,,,,,,
SDSS-II SN 21406,WISEA J033929.83+000025.1,54.87453000000001,0.006999999999999999,G,,,,22.4g,0.002,1,0,27,3,0,4,0,SDSS J33929.88+000025.1,loc,,,,,,
SDSS-II SN 21487,WISEA J224107.52-001241.2,340.28137999999996,-0.21145,G,56702.0,0.189138,SPEC,19.4g,0.023,3,0,40,9,3,4,0,SDSS J24107.52-001241.2,loc,,,,,,
SDSS-II SN 2149,SDSS-II SN 02149,17.44714,-0.5888100000000001,G,85141.0,0.284,PHOT,21.3g,,5,0,15,7,6,4,0,SDSS J10947.32-003519.7,name,,,,,,
SDSS-II SN 21494,SDSS-II SN 21494,340.79586,0.30424,G,196364.0,0.655,PHOT,21.4g,,2,0,27,4,3,4,0,SDSS J24311.01+001815.2,name,,,,,,
SDSS-II SN 21577,SDSS-II SN 21577,29.055329999999998,-0.5318,G,139703.0,0.466,PHOT,20.9g,,4,0,31,6,4,4,0,SDSS J15613.27-003154.5,name,,,,,,
SDSS-II SN 21589,SDSS-II SN 21589,23.57646,-0.0222,G,92336.0,0.308,PHOT,20.5g,,2,0,31,6,3,4,0,SDSS J13418.36-000119.8,name,,,,,,
SDSS-II SN 2162,WISEA J010146.30-000801.4,15.442860000000001,-0.13377,G,51774.0,0.1727,,20.11,0.008,7,0,19,5,2,0,0,SDSS J10146.30-000801.4,loc,,,,,,
SDSS-II SN 21764,SDSS-II SN 21764,22.00637,-0.40021999999999996,VisS,166085.0,0.5539999999999999,PHOT,,,2,0,12,5,2,0,0,SDSS J12801.59-002359.6,name,,,,,,
SDSS-II SN 2181,SDSS-II SN 02181,20.16303,-0.007540000000000001,G,158290.0,0.528,PHOT,22.5g,,4,0,27,6,4,4,0,SDSS J12039.12-000027.2,name,,,,,,
SDSS-II SN 21858,WISEA J000520.79+010341.3,1.33667,1.06142,G,79625.0,0.2656,,20.2g,0.026000000000000002,2,0,27,4,3,4,0,SDSS J00520.80+010341.1,loc,,,,,,
SDSS-II SN 21874,SDSS-II SN 21874,53.966969999999996,-0.53665,VisS,110324.0,0.368,PHOT,,,2,0,0,2,1,0,0,,name,,,,,,
SDSS-II SN 21875,SDSS-II SN 21875,33.4582,0.76302,VisS,19786.0,0.066,PHOT,,,2,0,0,2,1,0,0,,name,,,,,,
SDSS-II SN 21884,SDSS-II SN 21884,51.56048,-0.11385,VisS,109724.0,0.366,PHOT,,,2,0,0,3,1,0,0,SDSS J32614.51-000648.8,name,,,,,,
SDSS-II SN 21885,SDSS-II SN 21885,346.1136,0.31839,G,109124.0,0.364,PHOT,20.8g,,2,0,27,5,3,4,0,SDSS J30427.26+001906.2,name,,,,,,
SDSS-II SN 21888,WISEA J011542.94+001408.1,18.92894,0.23546999999999998,G,102675.0,0.342487,SPEC,22.2g,0.001,5,0,27,5,3,4,0,SDSS J11542.94+001407.6,loc,,,,,,
SDSS-II SN 21889,SDSS J015619.75+002026.2,29.0824,0.34028,UvS,65466.0,0.21836999999999998,SPEC,,0.265,0,0,4,3,2,0,0,,loc,,,,,,
SDSS-II SN 2235,WISEA J011532.50-005529.6,18.885460000000002,-0.92505,G,104282.0,0.347846,SPEC,22.1g,0.028999999999999998,1,0,29,5,2,4,0,SDSS J11532.51-005530.1,loc,,,,,,
SDSS-II SN 2280,SDSS-II SN 02280,341.48956,0.28131,G,104997.0,0.35023200000000004,SPEC,21.3g,,3,0,31,6,3,4,0,SDSS J24557.48+001652.7,name,,,,,,
SDSS-II SN 2355,SDSS J000619.02-002805.6,1.5792700000000002,-0.46821999999999997,QSO,607943.0,2.027878,SPEC,,0.162,0,0,0,1,1,0,0,,loc,,,,,,
SDSS-II SN 2427,SDSS J010446.12+004056.5,16.1922,0.68238,G,,,,23.6g,0.001,1,0,15,2,0,4,0,SDSS J10446.12+004056.6,loc,,,,,,
SDSS-II SN 2532,SDSS J015059.29-001401.9,27.747059999999998,-0.23389000000000001,G,80944.0,0.27,,19.3g,0.032,7,0,16,6,5,4,0,SDSS J15059.29-001402.0,loc,,,,,,
SDSS-II SN 2537,SDSS J032341.23-001708.9,50.921890000000005,-0.2858,G,,,,20.7g,0.006,1,0,19,3,0,4,0,SDSS J32341.23-001708.9,loc,,,,,,
SDSS-II SN 2551,SDSS-II SN 04104,357.67712,-1.1639700000000002,SN,,,,,0.006999999999999999,1,0,0,1,0,0,0,SDSS J35042.46-010951.3,loc,,,,,,
SDSS-II SN 2621,SDSS-II SN 02621,15.34394,-1.12916,VisS,97133.0,0.324,PHOT,,,2,0,0,3,1,0,0,SDSS J10122.55-010744.6,name,,,,,,
SDSS-II SN 2630,SDSS-II SN 02630,35.25922,-1.12008,G,88439.0,0.295,PHOT,22.6g,,2,0,27,5,3,4,0,SDSS J22102.21-010712.3,name,,,,,,
SDSS-II SN 2632,WISEA J030221.52-011336.0,45.589620000000004,-1.22664,G,88739.0,0.29600000000000004,,20.8g,0.052000000000000005,3,0,27,3,2,4,0,SDSS J30221.51-011335.8,loc,,,,,,
SDSS-II SN 2639,WISEA J220151.36+003951.9,330.46419,0.66446,G,64455.0,0.215,,19.8g,0.005,7,0,34,6,3,4,0,SDSS J20151.40+003952.1,loc,,,,,,
SDSS-II SN 2734,SDSS J031249.68-004141.4,48.207029999999996,-0.69484,G,90837.0,0.303,,23.4g,0.009000000000000001,3,0,15,2,1,4,0,SDSS J31249.69-004141.2,loc,,,,,,
SDSS-II SN 2746,WISEA J021825.15+010800.0,34.60498,1.13339,G,35751.0,0.119251,SPEC,19.6g,0.02,2,0,27,5,3,4,0,SDSS J21825.18+010800.1,loc,,,,,,
SDSS-II SN 2766,WISEA J033050.77-003706.9,52.7116,-0.61857,G,44968.0,0.149997,,19.0g,0.034,12,0,58,11,7,8,1,SDSS J33050.79-003706.8,loc,,,,,,
SDSS-II SN 2784,SDSS-II SN 02784,28.075259999999997,-0.04169,VisS,114821.0,0.38299999999999995,PHOT,,,5,0,0,4,1,0,0,SDSS J15218.12-000228.5,name,,,,,,
SDSS-II SN 2806,WISEA J030104.06+001625.2,45.2669,0.27363000000000004,G,90238.0,0.301,,21.0g,0.001,2,0,27,3,0,4,0,SDSS J30104.06+001625.0,loc,,,,,,
SDSS-II SN 2808,WISEA J032550.21+001732.3,51.45917,0.29238000000000003,G,94165.0,0.3141,,21.3g,0.018000000000000002,2,0,27,3,2,4,0,SDSS J32550.19+001732.5,loc,,,,,,
SDSS-II SN 2855,SDSS-II SN 02855,16.175179999999997,-0.35641999999999996,VisS,81244.0,0.271,PHOT,,,7,0,0,6,2,0,0,SDSS J10442.09-002122.6,name,,,,,,
SDSS-II SN 2864,WISEA J235748.21-011422.8,359.45095,-1.23959,G,73179.0,0.2441,,20.9g,0.003,5,0,27,3,2,4,0,SDSS J35748.23-011422.5,loc,,,,,,
SDSS-II SN 2912,SDSS J025205.61-011515.9,43.02344,-1.25445,G,,,,23.3g,0.004,1,0,15,2,0,4,0,SDSS J25205.61-011515.9,loc,,,,,,
SDSS-II SN 2926,SDSS J001648.64+002542.1,4.20289,0.4282,G,91223.0,0.304287,,,0.016,3,0,0,3,3,0,0,SDSS J01648.66+002542.3,loc,,,,,,
SDSS-II SN 3065,SDSS-II SN 03065,336.97777,-1.1549399999999999,G,76747.0,0.256,PHOT,19.9g,,2,0,13,6,3,0,0,SDSS J22754.68-010917.5,name,,,,,,
SDSS-II SN 3068,SDSS J004508.46-005414.5,11.28525,-0.9040299999999999,G,,,,,0.009000000000000001,1,0,0,1,0,0,0,SDSS J04508.46-005414.5,loc,,,,,,
SDSS-II SN 3102,SDSS-II SN 03102,317.76206,-0.8011699999999999,G,113621.0,0.379,PHOT,21.4g,,2,0,27,5,2,4,0,SDSS J11102.89-004804.1,name,,,,,,
SDSS-II SN 3150,SDSS-II SN 03150,334.51217,-0.63157,G,89938.0,0.3,PHOT,22.1g,,4,0,15,5,4,4,0,SDSS J21802.92-003753.5,name,,,,,,
SDSS-II SN 3172,WISEA J222240.60-003811.4,335.6692,-0.6365,G,95026.0,0.316974,SPEC,21.0g,0.012,1,0,27,4,2,4,0,SDSS J22240.60-003811.4,loc,,,,,,
SDSS-II SN 3175,SDSS-II SN 03175,44.617129999999996,-0.97057,G,64755.0,0.21600000000000003,PHOT,22.1g,,2,0,19,5,3,4,0,SDSS J25828.16-005814.1,name,,,,,,
SDSS-II SN 3195,WISEA J003440.44+001439.8,8.668569999999999,0.24436,G,89938.0,0.3,,20.9g,0.009000000000000001,3,0,27,3,2,4,0,SDSS J03440.46+001439.7,loc,,,,,,
SDSS-II SN 3205,SDSS-II SN 03205,13.5226,0.31332,G,27281.0,0.091,PHOT,21.5g,,4,0,15,4,2,4,0,SDSS J05405.43+001847.8,name,,,,,,
SDSS-II SN 3206,SDSS-II SN 03206,13.57741,0.41816000000000003,VisS,102229.0,0.341,PHOT,,,5,0,8,6,1,0,0,SDSS J05418.56+002505.1,name,,,,,,
SDSS-II SN 3225,WISEA J013331.42+001840.3,23.38107,0.31124,G,102499.0,0.3419,,20.5g,0.018000000000000002,4,0,30,6,4,4,0,SDSS J13331.45+001840.4,loc,,,,,,
SDSS-II SN 3368,SDSS-II SN 03368,44.455940000000005,1.23082,VisS,96533.0,0.322,PHOT,,,5,0,0,4,1,0,0,SDSS J25749.45+011350.8,name,,,,,,
SDSS-II SN 3402,SDSS-II SN 03402,332.89603999999997,0.52699,VisS,134307.0,0.44799999999999995,PHOT,,,2,0,0,2,1,0,0,,name,,,,,,
SDSS-II SN 3421,SDSS-II SN 03421,315.73596000000003,0.85046,G,78845.0,0.263,PHOT,22.1g,,2,0,15,3,1,4,0,SDSS J10256.63+005101.6,name,,,,,,
SDSS-II SN 3426,WISEA J224735.93+003655.8,341.8997,0.61537,G,69753.0,0.232672,,,0.01,3,0,12,4,3,0,0,SDSS J24735.93+003655.8,loc,,,,,,
SDSS-II SN 3475,SDSS J000205.66-000902.4,0.5236,-0.1507,G,90247.0,0.301032,SPEC,19.8g,0.013000000000000001,2,0,15,4,3,4,0,SDSS J00205.66-000902.4,loc,,,,,,
SDSS-II SN 3535,WISEA J025628.15-000800.9,44.11752,-0.13352,G,92336.0,0.308,,21.7g,0.018000000000000002,5,0,27,5,4,4,0,SDSS J25628.23-000800.8,loc,,,,,,
SDSS-II SN 3543,SDSS-II SN 03543,311.8342,0.05345,VisS,57260.0,0.191,PHOT,,,2,0,0,2,1,0,0,,name,,,,,,
SDSS-II SN 3565,SDSS J001020.79+004242.3,2.5866599999999997,0.71177,G,,,,19.9g,0.155,0,0,15,1,0,4,0,SDSS J01021.68+004235.9,loc,,,,,,
SDSS-II SN 3593,SDSS-II SN 03593,19.61664,0.73227,G,122016.0,0.40700000000000003,PHOT,21.3g,,4,0,27,7,5,4,0,SDSS J11827.98+004356.2,name,,,,,,
SDSS-II SN 3674,SDSS-II SN 03674,359.79162,0.16297999999999999,VisS,10493.0,0.035,PHOT,,,4,0,4,5,2,0,0,SDSS J35909.97+000946.9,name,,,,,,
SDSS-II SN 3780,WISEA J002210.33+003227.3,5.543080000000001,0.5411,G,108515.0,0.361967,SPEC,21.2g,0.009000000000000001,1,0,31,5,2,4,0,SDSS J02210.33+003227.9,loc,,,,,,
SDSS-II SN 3811,SDSS-II SN 03811,13.70454,0.4296,G,107326.0,0.358,PHOT,22.2g,,4,0,27,6,4,4,0,SDSS J05449.09+002546.5,name,,,,,,
SDSS-II SN 3881,WISEA J232731.57-002635.0,351.88153,-0.44311000000000006,G,98332.0,0.32799999999999996,,20.14,0.081,3,0,23,7,3,0,0,SDSS J32731.56-002635.0,loc,,,,,,
SDSS-II SN 3889,SDSS-II SN 03889,7.68887,-0.43805,G,65655.0,0.21899999999999997,PHOT,20.8g,,2,0,23,5,3,4,0,SDSS J03045.32-002617.0,name,,,,,,
SDSS-II SN 3945,SDSS J230402.35-001659.2,346.00988,-0.28314,G,77946.0,0.26,PHOT,21.1g,0.006999999999999999,4,0,15,4,3,4,0,SDSS J30402.35-001659.2,loc,,,,,,
SDSS-II SN 3983,SDSS-II SN 03983,7.2758199999999995,-0.25663,VisS,83642.0,0.27899999999999997,PHOT,,,5,0,12,5,1,0,0,SDSS J02906.22-001525.0,name,,,,,,
SDSS-II SN 4028,SDSS-II SN 04028,11.01385,1.24247,VisS,95034.0,0.317,PHOT,,,5,0,0,4,1,0,0,SDSS J04403.36+011433.2,name,,,,,,
SDSS-II SN 4048,WISEA J002339.55+004658.6,5.91486,0.7829,G,130365.0,0.43485,SPEC,22.0g,0.038,1,0,27,5,3,4,0,SDSS J02339.57+004658.3,loc,,,,,,
SDSS-II SN 4054,SDSS-II SN 04054,50.09435,0.19535999999999998,G,108825.0,0.363,PHOT,22.7g,,2,0,15,3,1,4,0,SDSS J32022.66+001143.3,name,,,,,,
SDSS-II SN 4078,SDSS-II SN 04078,25.313760000000002,0.64449,G,149896.0,0.5,PHOT,22.2g,,2,0,15,3,2,4,0,,name,,,,,,
