Name,Disc. Date,Band,R.A.,Dec.,Total Epochs,Epochs Pre-SN,Epochs Post-SN,First Epoch,Last Epoch,Next Epoch,File
SDSS-II SN 16220,2006-09-28,FUV,0h39m42.185s,0d40m48.65s,6,2,4,698,714,345,SDSS-II_SN_16220-FUV.fits.gz
SDSS-II SN 16220,2006-09-28,NUV,0h39m42.185s,0d40m48.65s,6,2,4,698,714,345,SDSS-II_SN_16220-NUV.fits.gz
SDSS-II SN 16237,2006-10-31,FUV,1h32m02.52s,-0d37m24.6s,5,3,2,765,718,712,SDSS-II_SN_16237-FUV.fits.gz
SDSS-II SN 16237,2006-10-31,NUV,1h32m02.52s,-0d37m24.6s,5,3,2,765,718,712,SDSS-II_SN_16237-NUV.fits.gz
SDSS-II SN 16238,2006-10-31,FUV,1h51m39.633s,-0d26m08.84s,4,2,2,757,720,720,SDSS-II_SN_16238-FUV.fits.gz
SDSS-II SN 16238,2006-10-31,NUV,1h51m39.633s,-0d26m08.84s,4,2,2,757,720,720,SDSS-II_SN_16238-NUV.fits.gz
SDSS-II SN 16298,2006-10-22,FUV,22h01m38.88s,0d34m34.2s,5,4,1,806,699,700,SDSS-II_SN_16298-FUV.fits.gz
SDSS-II SN 16298,2006-10-22,NUV,22h01m38.88s,0d34m34.2s,5,4,1,806,699,700,SDSS-II_SN_16298-NUV.fits.gz
SDSS-II SN 16301,2006-10-29,FUV,21h50m06.96s,1d01m59.916s,4,3,1,813,662,662,SDSS-II_SN_16301-FUV.fits.gz
SDSS-II SN 16301,2006-10-29,NUV,21h50m06.96s,1d01m59.916s,5,4,1,813,662,662,SDSS-II_SN_16301-NUV.fits.gz
SDSS-II SN 16302,2006-10-29,FUV,22h07m04.13s,0d11m00.3s,8,4,4,813,695,683,SDSS-II_SN_16302-FUV.fits.gz
SDSS-II SN 16302,2006-10-29,NUV,22h07m04.13s,0d11m00.3s,12,5,7,813,1064,683,SDSS-II_SN_16302-NUV.fits.gz
SDSS-II SN 16356,2006-11-09,FUV,21h12m48.435s,-0d34m02.26s,4,2,2,54,640,640,SDSS-II_SN_16356-FUV.fits.gz
SDSS-II SN 16356,2006-11-09,NUV,21h12m48.435s,-0d34m02.26s,10,2,8,54,988,640,SDSS-II_SN_16356-NUV.fits.gz
SDSS-II SN 16360,2006-10-28,FUV,22h50m14.64s,-0d30m31.4352s,4,2,2,45,712,707,SDSS-II_SN_16360-FUV.fits.gz
SDSS-II SN 16360,2006-10-28,NUV,22h50m14.64s,-0d30m31.4352s,6,2,4,45,1766,707,SDSS-II_SN_16360-NUV.fits.gz
SDSS-II SN 16393,2006-11-09,FUV,21h46m00.296s,-0d03m38.57s,4,2,2,1166,669,623,SDSS-II_SN_16393-FUV.fits.gz
SDSS-II SN 16393,2006-11-09,NUV,21h46m00.296s,-0d03m38.57s,4,2,2,1166,669,623,SDSS-II_SN_16393-NUV.fits.gz
SDSS-II SN 16405,2006-11-09,FUV,23h44m24.946s,0d22m04.42s,5,4,1,1117,657,658,SDSS-II_SN_16405-FUV.fits.gz
SDSS-II SN 16405,2006-11-09,NUV,23h44m24.946s,0d22m04.42s,5,4,1,1117,657,658,SDSS-II_SN_16405-NUV.fits.gz
SDSS-II SN 16410,2006-11-02,FUV,21h18m51.6s,0d38m52.3s,4,3,1,810,683,684,SDSS-II_SN_16410-FUV.fits.gz
SDSS-II SN 16410,2006-11-02,NUV,21h18m51.6s,0d38m52.3s,5,4,1,810,683,684,SDSS-II_SN_16410-NUV.fits.gz
SDSS-II SN 16431,2006-10-27,FUV,2h09m43.656s,0d29m17.74s,9,3,6,1068,753,726,SDSS-II_SN_16431-FUV.fits.gz
SDSS-II SN 16431,2006-10-27,NUV,2h09m43.656s,0d29m17.74s,9,3,6,1068,753,726,SDSS-II_SN_16431-NUV.fits.gz
SDSS-II SN 16433,2006-10-29,FUV,2h27m59.016s,-1d10m09.264s,3,1,2,357,715,715,SDSS-II_SN_16433-FUV.fits.gz
SDSS-II SN 16433,2006-10-29,NUV,2h27m59.016s,-1d10m09.264s,3,1,2,357,715,715,SDSS-II_SN_16433-NUV.fits.gz
SDSS-II SN 16434,2006-10-29,FUV,2h51m08.454s,-1d10m13.55s,5,1,4,1069,780,355,SDSS-II_SN_16434-FUV.fits.gz
SDSS-II SN 16434,2006-10-29,NUV,2h51m08.454s,-1d10m13.55s,6,1,5,1069,1819,355,SDSS-II_SN_16434-NUV.fits.gz
SDSS-II SN 16441,2006-11-11,FUV,21h59m37.2s,-0d39m49.32s,11,4,7,80,663,266,SDSS-II_SN_16441-FUV.fits.gz
SDSS-II SN 16441,2006-11-11,NUV,21h59m37.2s,-0d39m49.32s,11,4,7,80,663,266,SDSS-II_SN_16441-NUV.fits.gz
SDSS-II SN 16451,2006-11-14,FUV,0h33m53.6976s,0d09m03.78s,6,2,4,1140,313,295,SDSS-II_SN_16451-FUV.fits.gz
SDSS-II SN 16451,2006-11-14,NUV,0h33m53.6976s,0d09m03.78s,6,2,4,1140,313,295,SDSS-II_SN_16451-NUV.fits.gz
SDSS-II SN 16455,2006-10-27,FUV,21h55m21.12s,-0d23m36.15s,6,3,3,65,678,302,SDSS-II_SN_16455-FUV.fits.gz
SDSS-II SN 16455,2006-10-27,NUV,21h55m21.12s,-0d23m36.15s,6,3,3,65,678,302,SDSS-II_SN_16455-NUV.fits.gz
SDSS-II SN 16458,2006-10-29,FUV,23h47m13.2s,-0d16m04.332s,3,2,1,1106,668,669,SDSS-II_SN_16458-FUV.fits.gz
SDSS-II SN 16458,2006-10-29,NUV,23h47m13.2s,-0d16m04.332s,3,2,1,1106,668,669,SDSS-II_SN_16458-NUV.fits.gz
SDSS-II SN 16460,2006-11-08,FUV,0h44m02.322s,-0d13m47.88s,4,1,3,1130,327,320,SDSS-II_SN_16460-FUV.fits.gz
SDSS-II SN 16460,2006-11-08,NUV,0h44m02.322s,-0d13m47.88s,4,1,3,1130,327,320,SDSS-II_SN_16460-NUV.fits.gz
SDSS-II SN 16462,2006-11-14,FUV,1h08m09.739s,-0d23m11.12s,3,1,2,1134,361,327,SDSS-II_SN_16462-FUV.fits.gz
SDSS-II SN 16462,2006-11-14,NUV,1h08m09.739s,-0d23m11.12s,7,1,6,1134,1456,327,SDSS-II_SN_16462-NUV.fits.gz
SDSS-II SN 16467,2006-10-29,FUV,21h54m20.576s,0d07m05.81s,6,3,3,67,676,300,SDSS-II_SN_16467-FUV.fits.gz
SDSS-II SN 16467,2006-10-29,NUV,21h54m20.576s,0d07m05.81s,6,3,3,67,676,300,SDSS-II_SN_16467-NUV.fits.gz
SDSS-II SN 16468,2006-10-29,FUV,0h15m32.1312s,0d06m57.431s,9,2,7,43,731,686,SDSS-II_SN_16468-FUV.fits.gz
SDSS-II SN 16468,2006-10-29,NUV,0h15m32.1312s,0d06m57.431s,9,2,7,43,731,686,SDSS-II_SN_16468-NUV.fits.gz
SDSS-II SN 16472,2006-10-29,FUV,1h33m02.469s,0d09m57.55s,4,2,2,755,718,342,SDSS-II_SN_16472-FUV.fits.gz
SDSS-II SN 16472,2006-10-29,NUV,1h33m02.469s,0d09m57.55s,4,2,2,755,718,342,SDSS-II_SN_16472-NUV.fits.gz
SDSS-II SN 16477,2006-10-22,FUV,0h41m25.13s,0d31m55.3s,8,1,7,1113,690,321,SDSS-II_SN_16477-FUV.fits.gz
SDSS-II SN 16477,2006-10-22,NUV,0h41m25.13s,0d31m55.3s,8,1,7,1113,690,321,SDSS-II_SN_16477-NUV.fits.gz
SDSS-II SN 1650,2005-09-10,FUV,23h34m02.656s,0d41m00.04s,19,3,16,697,1123,14,SDSS-II_SN_1650-FUV.fits.gz
SDSS-II SN 1650,2005-09-10,NUV,23h34m02.656s,0d41m00.04s,19,3,16,697,1123,14,SDSS-II_SN_1650-NUV.fits.gz
SDSS-II SN 16547,2006-10-29,FUV,1h25m21.288s,-1d07m09.588s,8,3,5,1101,719,341,SDSS-II_SN_16547-FUV.fits.gz
SDSS-II SN 16547,2006-10-29,NUV,1h25m21.288s,-1d07m09.588s,8,3,5,1101,719,341,SDSS-II_SN_16547-NUV.fits.gz
SDSS-II SN 16551,2006-10-27,FUV,0h01m47.52s,-0d40m22.4s,4,1,3,1102,341,339,SDSS-II_SN_16551-FUV.fits.gz
SDSS-II SN 16551,2006-10-27,NUV,0h01m47.52s,-0d40m22.4s,4,1,3,1102,341,339,SDSS-II_SN_16551-NUV.fits.gz
SDSS-II SN 16565,2006-11-09,FUV,1h00m35.256s,-0d04m38.4852s,4,1,3,1129,344,332,SDSS-II_SN_16565-FUV.fits.gz
SDSS-II SN 16565,2006-11-09,NUV,1h00m35.256s,-0d04m38.4852s,4,1,3,1129,344,332,SDSS-II_SN_16565-NUV.fits.gz
SDSS-II SN 16572,2006-11-09,FUV,23h43m56.4s,0d20m29.555s,5,4,1,1117,657,658,SDSS-II_SN_16572-FUV.fits.gz
SDSS-II SN 16572,2006-11-09,NUV,23h43m56.4s,0d20m29.555s,5,4,1,1117,657,658,SDSS-II_SN_16572-NUV.fits.gz
SDSS-II SN 16582,2006-10-21,FUV,21h48m57.84s,-0d26m01.9932s,3,2,1,1159,697,697,SDSS-II_SN_16582-FUV.fits.gz
SDSS-II SN 16582,2006-10-21,NUV,21h48m57.84s,-0d26m01.9932s,3,2,1,1159,697,697,SDSS-II_SN_16582-NUV.fits.gz
SDSS-II SN 16586,2006-11-09,FUV,23h53m21.6s,-0d32m19.5s,4,2,2,1117,368,367,SDSS-II_SN_16586-FUV.fits.gz
SDSS-II SN 16586,2006-11-09,NUV,23h53m21.6s,-0d32m19.5s,4,2,2,1117,368,367,SDSS-II_SN_16586-NUV.fits.gz
SDSS-II SN 16606,2006-10-31,FUV,22h50m26.601s,1d13m22.02s,4,3,1,810,708,709,SDSS-II_SN_16606-FUV.fits.gz
SDSS-II SN 16606,2006-10-31,NUV,22h50m26.601s,1d13m22.02s,4,3,1,810,708,709,SDSS-II_SN_16606-NUV.fits.gz
SDSS-II SN 16626,2006-11-14,FUV,0h36m10.7592s,-0d48m27.9396s,10,2,8,35,361,298,SDSS-II_SN_16626-FUV.fits.gz
SDSS-II SN 16626,2006-11-14,NUV,0h36m10.7592s,-0d48m27.9396s,10,2,8,35,361,298,SDSS-II_SN_16626-NUV.fits.gz
SDSS-II SN 16637,2006-11-14,FUV,0h32m43.33s,-0d19m23.7s,4,1,3,13,349,295,SDSS-II_SN_16637-FUV.fits.gz
SDSS-II SN 16637,2006-11-14,NUV,0h32m43.33s,-0d19m23.7s,4,1,3,13,349,295,SDSS-II_SN_16637-NUV.fits.gz
SDSS-II SN 16652,2006-11-10,FUV,0h22m43.15s,0d00m45.1s,29,28,1,1162,329,330,SDSS-II_SN_16652-FUV.fits.gz
SDSS-II SN 16652,2006-11-10,NUV,0h22m43.15s,0d00m45.1s,30,28,2,1162,1074,330,SDSS-II_SN_16652-NUV.fits.gz
SDSS-II SN 16715,2006-11-11,FUV,21h16m02.16s,-0d43m56.352s,5,2,3,56,673,667,SDSS-II_SN_16715-FUV.fits.gz
SDSS-II SN 16715,2006-11-11,NUV,21h16m02.16s,-0d43m56.352s,15,2,13,56,1733,667,SDSS-II_SN_16715-NUV.fits.gz
SDSS-II SN 16721,2006-10-24,NUV,21h47m04.255s,-0d15m56.42s,4,2,2,1150,685,639,SDSS-II_SN_16721-NUV.fits.gz
SDSS-II SN 16724,2006-11-11,FUV,21h57m26.4s,0d06m21.92s,11,4,7,80,662,259,SDSS-II_SN_16724-FUV.fits.gz
SDSS-II SN 16724,2006-11-11,NUV,21h57m26.4s,0d06m21.92s,11,4,7,80,662,259,SDSS-II_SN_16724-NUV.fits.gz
SDSS-II SN 16831,2006-11-14,NUV,22h24m54.72s,-0d23m03.84s,2,1,1,812,1793,1794,SDSS-II_SN_16831-NUV.fits.gz
SDSS-II SN 16841,2006-11-08,FUV,1h35m18.24s,0d09m26.53s,4,2,2,765,708,332,SDSS-II_SN_16841-FUV.fits.gz
SDSS-II SN 16841,2006-11-08,NUV,1h35m18.24s,0d09m26.53s,4,2,2,765,708,332,SDSS-II_SN_16841-NUV.fits.gz
SDSS-II SN 1686,2005-09-03,FUV,0h08m59.6s,-0d12m37.5s,7,1,6,683,1145,759,SDSS-II_SN_1686-FUV.fits.gz
SDSS-II SN 1686,2005-09-03,NUV,0h08m59.6s,-0d12m37.5s,7,1,6,683,1145,759,SDSS-II_SN_1686-NUV.fits.gz
SDSS-II SN 16878,2006-09-11,FUV,21h44m48.96s,-0d07m27.7212s,4,2,2,1107,728,682,SDSS-II_SN_16878-FUV.fits.gz
SDSS-II SN 16878,2006-09-11,NUV,21h44m48.96s,-0d07m27.7212s,4,2,2,1107,728,682,SDSS-II_SN_16878-NUV.fits.gz
SDSS-II SN 16879,2006-11-09,FUV,21h55m07.2s,-0d04m25.284s,6,3,3,78,665,289,SDSS-II_SN_16879-FUV.fits.gz
SDSS-II SN 16879,2006-11-09,NUV,21h55m07.2s,-0d04m25.284s,6,3,3,78,665,289,SDSS-II_SN_16879-NUV.fits.gz
SDSS-II SN 16937,2006-10-03,FUV,21h51m31.68s,-0d27m56.862s,3,2,1,1141,715,715,SDSS-II_SN_16937-FUV.fits.gz
SDSS-II SN 16937,2006-10-03,NUV,21h51m31.68s,-0d27m56.862s,3,2,1,1141,715,715,SDSS-II_SN_16937-NUV.fits.gz
SDSS-II SN 16940,2006-11-09,FUV,23h33m12.48s,-0d25m04.404s,78,40,38,1122,722,297,SDSS-II_SN_16940-FUV.fits.gz
SDSS-II SN 16940,2006-11-09,NUV,23h33m12.48s,-0d25m04.404s,84,41,43,1122,1080,297,SDSS-II_SN_16940-NUV.fits.gz
SDSS-II SN 16945,2006-10-31,FUV,3h22m21.768s,-0d28m04.1844s,5,1,4,1071,776,775,SDSS-II_SN_16945-FUV.fits.gz
SDSS-II SN 16945,2006-10-31,NUV,3h22m21.768s,-0d28m04.1844s,5,1,4,1071,776,775,SDSS-II_SN_16945-NUV.fits.gz
SDSS-II SN 16946,2006-11-16,FUV,3h50m14.76s,-0d27m49.284s,8,2,6,1081,761,26,SDSS-II_SN_16946-FUV.fits.gz
SDSS-II SN 16946,2006-11-16,NUV,3h50m14.76s,-0d27m49.284s,10,2,8,1081,1464,26,SDSS-II_SN_16946-NUV.fits.gz
SDSS-II SN 16950,2006-11-11,FUV,21h55m54.72s,0d31m00.9336s,6,3,3,80,662,259,SDSS-II_SN_16950-FUV.fits.gz
SDSS-II SN 16950,2006-11-11,NUV,21h55m54.72s,0d31m00.9336s,6,3,3,80,662,259,SDSS-II_SN_16950-NUV.fits.gz
SDSS-II SN 16975,2006-11-14,FUV,1h54m11.832s,-0d19m40.0296s,5,2,3,771,706,706,SDSS-II_SN_16975-FUV.fits.gz
SDSS-II SN 16975,2006-11-14,NUV,1h54m11.832s,-0d19m40.0296s,13,2,11,771,1486,706,SDSS-II_SN_16975-NUV.fits.gz
SDSS-II SN 16976,2006-11-13,FUV,1h55m10.848s,-0d24m43.128s,8,4,4,770,707,707,SDSS-II_SN_16976-FUV.fits.gz
SDSS-II SN 16976,2006-11-13,NUV,1h55m10.848s,-0d24m43.128s,14,4,10,770,1487,707,SDSS-II_SN_16976-NUV.fits.gz
SDSS-II SN 17031,2006-11-14,FUV,1h43m51.559s,-0d40m32.83s,5,2,3,771,715,327,SDSS-II_SN_17031-FUV.fits.gz
SDSS-II SN 17031,2006-11-14,NUV,1h43m51.559s,-0d40m32.83s,5,2,3,771,715,327,SDSS-II_SN_17031-NUV.fits.gz
SDSS-II SN 17068,2006-10-03,FUV,1h14m16.368s,-0d07m41.9448s,3,1,2,1092,720,365,SDSS-II_SN_17068-FUV.fits.gz
SDSS-II SN 17068,2006-10-03,NUV,1h14m16.368s,-0d07m41.9448s,11,1,10,1092,1816,365,SDSS-II_SN_17068-NUV.fits.gz
SDSS-II SN 17169,2007-09-05,FUV,22h56m23.28s,-0d40m05.5668s,5,4,1,1119,379,379,SDSS-II_SN_17169-FUV.fits.gz
SDSS-II SN 17169,2007-09-05,NUV,22h56m23.28s,-0d40m05.5668s,6,5,1,1119,379,379,SDSS-II_SN_17169-NUV.fits.gz
SDSS-II SN 17191,2007-09-03,FUV,3h32m15.24s,-0d51m24.48s,5,2,3,1376,443,127,SDSS-II_SN_17191-FUV.fits.gz
SDSS-II SN 17191,2007-09-03,NUV,3h32m15.24s,-0d51m24.48s,5,2,3,1376,443,127,SDSS-II_SN_17191-NUV.fits.gz
SDSS-II SN 17205,2007-09-03,FUV,2h26m03.216s,0d48m25.52s,30,28,2,1379,416,416,SDSS-II_SN_17205-FUV.fits.gz
SDSS-II SN 17205,2007-09-03,NUV,2h26m03.216s,0d48m25.52s,30,28,2,1379,416,416,SDSS-II_SN_17205-NUV.fits.gz
SDSS-II SN 17206,2007-09-03,FUV,3h03m56.474s,0d43m41.74s,7,1,6,1375,468,47,SDSS-II_SN_17206-FUV.fits.gz
SDSS-II SN 17206,2007-09-03,NUV,3h03m56.474s,0d43m41.74s,8,1,7,1375,817,47,SDSS-II_SN_17206-NUV.fits.gz
SDSS-II SN 17219,2007-09-03,FUV,0h12m46.6632s,-0d06m08.8416s,9,2,7,352,415,377,SDSS-II_SN_17219-FUV.fits.gz
SDSS-II SN 17219,2007-09-03,NUV,0h12m46.6632s,-0d06m08.8416s,9,2,7,352,415,377,SDSS-II_SN_17219-NUV.fits.gz
SDSS-II SN 17337,2007-09-03,FUV,2h12m03.12s,0d14m04.1172s,2,1,1,1379,442,443,SDSS-II_SN_17337-FUV.fits.gz
SDSS-II SN 17337,2007-09-03,NUV,2h12m03.12s,0d14m04.1172s,2,1,1,1379,442,443,SDSS-II_SN_17337-NUV.fits.gz
SDSS-II SN 17372,2007-09-03,FUV,0h15m45.7224s,-0d04m17.544s,8,2,6,352,421,377,SDSS-II_SN_17372-FUV.fits.gz
SDSS-II SN 17372,2007-09-03,NUV,0h15m45.7224s,-0d04m17.544s,8,2,6,352,421,377,SDSS-II_SN_17372-NUV.fits.gz
SDSS-II SN 17395,2007-09-03,FUV,23h37m37.493s,-0d57m02.29s,5,4,1,1420,16,17,SDSS-II_SN_17395-FUV.fits.gz
SDSS-II SN 17395,2007-09-03,NUV,23h37m37.493s,-0d57m02.29s,5,4,1,1420,16,17,SDSS-II_SN_17395-NUV.fits.gz
SDSS-II SN 1740,2005-09-10,FUV,0h21m37.07s,-0d52m51.19s,10,3,7,732,1115,370,SDSS-II_SN_1740-FUV.fits.gz
SDSS-II SN 1740,2005-09-10,NUV,0h21m37.07s,-0d52m51.19s,10,3,7,732,1115,370,SDSS-II_SN_1740-NUV.fits.gz
SDSS-II SN 17421,2007-09-03,FUV,23h29m32.577s,0d40m33.52s,10,8,2,1469,361,357,SDSS-II_SN_17421-FUV.fits.gz
SDSS-II SN 17421,2007-09-03,NUV,23h29m32.577s,0d40m33.52s,16,9,7,1469,783,357,SDSS-II_SN_17421-NUV.fits.gz
SDSS-II SN 17423,2007-09-05,FUV,23h02m34.146s,-0d50m18.31s,7,5,2,1435,399,3,SDSS-II_SN_17423-FUV.fits.gz
SDSS-II SN 17423,2007-09-05,NUV,23h02m34.146s,-0d50m18.31s,8,6,2,1435,399,3,SDSS-II_SN_17423-NUV.fits.gz
SDSS-II SN 17433,2007-09-03,FUV,0h12m44.431s,-0d02m03.5412s,8,2,6,352,415,377,SDSS-II_SN_17433-FUV.fits.gz
SDSS-II SN 17433,2007-09-03,NUV,0h12m44.431s,-0d02m03.5412s,8,2,6,352,415,377,SDSS-II_SN_17433-NUV.fits.gz
SDSS-II SN 17473,2007-09-14,FUV,0h49m01.896s,0d32m53.2s,4,1,3,1440,50,22,SDSS-II_SN_17473-FUV.fits.gz
SDSS-II SN 17473,2007-09-14,NUV,0h49m01.896s,0d32m53.2s,4,1,3,1440,50,22,SDSS-II_SN_17473-NUV.fits.gz
SDSS-II SN 1750,2005-09-03,FUV,23h37m34.623s,-0d28m33.11s,6,2,4,690,1089,385,SDSS-II_SN_1750-FUV.fits.gz
SDSS-II SN 1750,2005-09-03,NUV,23h37m34.623s,-0d28m33.11s,6,2,4,690,1089,385,SDSS-II_SN_1750-NUV.fits.gz
SDSS-II SN 17508,2007-09-03,FUV,0h44m24.384s,0d40m03.1908s,7,1,6,1429,54,5,SDSS-II_SN_17508-FUV.fits.gz
SDSS-II SN 17508,2007-09-03,NUV,0h44m24.384s,0d40m03.1908s,7,1,6,1429,54,5,SDSS-II_SN_17508-NUV.fits.gz
SDSS-II SN 17527,2007-09-03,FUV,0h01m04.9337s,-0d10m27.9228s,4,1,3,1413,30,28,SDSS-II_SN_17527-FUV.fits.gz
SDSS-II SN 17527,2007-09-03,NUV,0h01m04.9337s,-0d10m27.9228s,4,1,3,1413,30,28,SDSS-II_SN_17527-NUV.fits.gz
SDSS-II SN 17542,2007-09-03,FUV,22h18m42.96s,0d40m18.062s,88,82,6,1463,386,7,SDSS-II_SN_17542-FUV.fits.gz
SDSS-II SN 17542,2007-09-03,NUV,22h18m42.96s,0d40m18.062s,131,84,47,1463,1500,7,SDSS-II_SN_17542-NUV.fits.gz
SDSS-II SN 17577,2007-09-05,FUV,22h07m39.55s,-1d03m16.7s,6,5,1,1124,352,353,SDSS-II_SN_17577-FUV.fits.gz
SDSS-II SN 17577,2007-09-05,NUV,22h07m39.55s,-1d03m16.7s,8,7,1,1124,352,353,SDSS-II_SN_17577-NUV.fits.gz
SDSS-II SN 1762,2005-09-03,FUV,0h03m06.851s,-0d26m19.8132s,4,1,3,683,761,759,SDSS-II_SN_1762-FUV.fits.gz
SDSS-II SN 1762,2005-09-03,NUV,0h03m06.851s,-0d26m19.8132s,4,1,3,683,761,759,SDSS-II_SN_1762-NUV.fits.gz
SDSS-II SN 17641,2007-09-04,FUV,2h30m33.288s,-1d10m25.212s,3,2,1,1407,424,425,SDSS-II_SN_17641-FUV.fits.gz
SDSS-II SN 17641,2007-09-04,NUV,2h30m33.288s,-1d10m25.212s,3,2,1,1407,424,425,SDSS-II_SN_17641-NUV.fits.gz
SDSS-II SN 17647,2007-09-14,FUV,2h17m07.728s,-0d48m05.59s,5,3,2,1429,406,396,SDSS-II_SN_17647-FUV.fits.gz
SDSS-II SN 17647,2007-09-14,NUV,2h17m07.728s,-0d48m05.59s,5,3,2,1429,406,396,SDSS-II_SN_17647-NUV.fits.gz
SDSS-II SN 17667,2007-09-04,FUV,2h29m25.032s,-0d49m10.7256s,6,2,4,1046,405,44,SDSS-II_SN_17667-FUV.fits.gz
SDSS-II SN 17667,2007-09-04,NUV,2h29m25.032s,-0d49m10.7256s,6,2,4,1046,405,44,SDSS-II_SN_17667-NUV.fits.gz
SDSS-II SN 17692,2007-09-05,FUV,22h48m15.36s,0d53m43.318s,6,5,1,1121,399,399,SDSS-II_SN_17692-FUV.fits.gz
SDSS-II SN 17692,2007-09-05,NUV,22h48m15.36s,0d53m43.318s,6,5,1,1121,399,399,SDSS-II_SN_17692-NUV.fits.gz
SDSS-II SN 17716,2007-09-04,FUV,1h31m04.2s,0d29m45.683s,4,2,2,1073,408,32,SDSS-II_SN_17716-FUV.fits.gz
SDSS-II SN 17716,2007-09-04,NUV,1h31m04.2s,0d29m45.683s,4,2,2,1073,408,32,SDSS-II_SN_17716-NUV.fits.gz
SDSS-II SN 17737,2007-09-04,FUV,3h01m50.304s,0d36m18.803s,4,1,3,1376,470,444,SDSS-II_SN_17737-FUV.fits.gz
SDSS-II SN 17737,2007-09-04,NUV,3h01m50.304s,0d36m18.803s,4,1,3,1376,470,444,SDSS-II_SN_17737-NUV.fits.gz
SDSS-II SN 17743,2007-09-04,FUV,3h38m39.456s,0d58m18.41s,2,1,1,1377,456,456,SDSS-II_SN_17743-FUV.fits.gz
SDSS-II SN 17743,2007-09-04,NUV,3h38m39.456s,0d58m18.41s,2,1,1,1377,456,456,SDSS-II_SN_17743-NUV.fits.gz
SDSS-II SN 17748,2007-09-14,FUV,0h39m13.673s,-0d16m39.05s,7,2,5,5,57,10,SDSS-II_SN_17748-FUV.fits.gz
SDSS-II SN 17748,2007-09-14,NUV,0h39m13.673s,-0d16m39.05s,7,2,5,5,57,10,SDSS-II_SN_17748-NUV.fits.gz
SDSS-II SN 17773,2007-09-04,FUV,2h13m08.214s,-0d18m22.53s,3,1,2,1380,415,416,SDSS-II_SN_17773-FUV.fits.gz
SDSS-II SN 17773,2007-09-04,NUV,2h13m08.214s,-0d18m22.53s,3,1,2,1380,415,416,SDSS-II_SN_17773-NUV.fits.gz
SDSS-II SN 17803,2007-09-13,NUV,22h33m43.92s,-0d27m37.224s,2,1,1,1114,1490,1491,SDSS-II_SN_17803-NUV.fits.gz
SDSS-II SN 17816,2007-09-05,FUV,23h56m38.16s,-0d27m39.4452s,5,2,3,1415,65,0,SDSS-II_SN_17816-FUV.fits.gz
SDSS-II SN 17816,2007-09-05,NUV,23h56m38.16s,-0d27m39.4452s,5,2,3,1415,65,0,SDSS-II_SN_17816-NUV.fits.gz
SDSS-II SN 17820,2007-09-05,FUV,1h04m33.527s,-0d27m59.26s,6,1,5,1429,53,32,SDSS-II_SN_17820-FUV.fits.gz
SDSS-II SN 17820,2007-09-05,NUV,1h04m33.527s,-0d27m59.26s,6,1,5,1429,53,32,SDSS-II_SN_17820-NUV.fits.gz
SDSS-II SN 17829,2007-09-14,FUV,3h32m07.58s,-0d50m07.7s,5,2,3,1387,432,116,SDSS-II_SN_17829-FUV.fits.gz
SDSS-II SN 17829,2007-09-14,NUV,3h32m07.58s,-0d50m07.7s,6,2,4,1387,806,116,SDSS-II_SN_17829-NUV.fits.gz
SDSS-II SN 1783,2005-09-09,NUV,20h37m45.12s,-0d37m40.728s,16,7,9,424,1759,328,SDSS-II_SN_1783-NUV.fits.gz
SDSS-II SN 17835,2007-09-12,FUV,2h27m53.256s,-0d33m12.1212s,30,24,6,1054,398,36,SDSS-II_SN_17835-FUV.fits.gz
SDSS-II SN 17835,2007-09-12,NUV,2h27m53.256s,-0d33m12.1212s,37,31,6,1054,398,36,SDSS-II_SN_17835-NUV.fits.gz
SDSS-II SN 17851,2007-09-03,FUV,2h25m11.016s,0d45m33.03s,8,6,2,1379,417,417,SDSS-II_SN_17851-FUV.fits.gz
SDSS-II SN 17851,2007-09-03,NUV,2h25m11.016s,0d45m33.03s,8,6,2,1379,417,417,SDSS-II_SN_17851-NUV.fits.gz
SDSS-II SN 17882,2007-09-15,FUV,1h00m04.446s,1d14m47.45s,7,1,6,1439,386,7,SDSS-II_SN_17882-FUV.fits.gz
SDSS-II SN 17882,2007-09-15,NUV,1h00m04.446s,1d14m47.45s,7,1,6,1439,386,7,SDSS-II_SN_17882-NUV.fits.gz
SDSS-II SN 17899,2007-09-05,NUV,23h34m47.89s,-0d09m05.68s,110,66,44,1422,422,0,SDSS-II_SN_17899-NUV.fits.gz
SDSS-II SN 17902,2007-09-03,FUV,0h44m31.08s,-0d04m37.1172s,4,1,3,1429,28,21,SDSS-II_SN_17902-FUV.fits.gz
SDSS-II SN 17902,2007-09-03,NUV,0h44m31.08s,-0d04m37.1172s,4,1,3,1429,28,21,SDSS-II_SN_17902-NUV.fits.gz
SDSS-II SN 17906,2007-09-15,FUV,3h44m56.52s,0d24m08.7s,2,1,1,1384,448,449,SDSS-II_SN_17906-FUV.fits.gz
SDSS-II SN 17906,2007-09-15,NUV,3h44m56.52s,0d24m08.7s,2,1,1,1384,448,449,SDSS-II_SN_17906-NUV.fits.gz
SDSS-II SN 17915,2007-09-03,FUV,3h30m19.176s,0d24m19.847s,3,1,2,1378,456,116,SDSS-II_SN_17915-FUV.fits.gz
SDSS-II SN 17915,2007-09-03,NUV,3h30m19.176s,0d24m19.847s,4,1,3,1378,816,116,SDSS-II_SN_17915-NUV.fits.gz
