Name,Disc. Date,Max Date,mmax,Host Name,R.A.,Dec.,z,Type,Phot.,Spec.,References
SN2007gc,2007-07-18,2007-07-17,19.3,A144747+3028,14:47:47.32,+30:28:14.5,0.12,Ia,1.0,,"2012A&A...538A.120L,2007CBET.1011....1A,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B"
SN2007gd,2007-07-18,2007-07-17,19.9,A152931+0759,15:29:31.48,+07:59:51.1,0.13,Ia,1.0,,"2012A&A...538A.120L,2007CBET.1011....1A,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B"
SN2007ge,2007-07-19,2007-07-18,17.4,MCG +08-01-13,23:57:31.42,+47:27:02.4,0.044844,Ia,1.0,1.0,"2012MNRAS.425.1789S,2012A&A...538A.120L,2007CBET.1012....1L,2016A&A...594A..13P,2011ApJ...737..103S"
SN2007gf,2007-07-26,2007-07-25,19.9,A231748+2259,23:17:48.71,+22:59:07.1,0.14,Ia,1.0,,"2012A&A...538A.120L,2007CBET.1013....1B,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B"
SN2007gg,2007-07-28,2007-07-27,19.1,A025222+1631,02:52:22.68,+16:31:40.3,0.04,Ib/c,1.0,,"2007CBET.1013....1B,2012A&A...538A.120L,2016A&A...594A..13P,2007ATel.1163....1B,2011ApJ...737..103S"
SN2007gh,2007-07-29,2007-07-27,19.1,A021031+0219,02:10:31.08,+02:19:59.3,0.02,II,1.0,,"2007CBET.1014....2G,2012A&A...538A.120L,2016A&A...594A..13P,2007CBET.1014....1R,2007ATel.1166....1R"
SN2007gi,2007-07-31,2007-08-14,12.9,NGC 4036,12:01:23.42,+61:53:33.8,0.00482,Ia,21.0,5.0,"2012MNRAS.425.1789S,2010PASP..122....1Z,2014Ap&SS.354...89B,2012A&A...538A.120L,2007CBET.1017....1N"
SN2007gn,2007-07-31,2007-07-30,18.5,A031631+1527,03:16:31.37,+15:27:40.7,0.036,Ia,1.0,,"2007CBET.1026....1A,2012A&A...538A.120L,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B"
SN2007gl,2007-08-03,2007-08-02,18.8,SDSS J31133.38-004434.4,03:11:33.24,-00:44:47.0832,0.028198,Ib,58.0,,"2014arXiv1401.3317S,2012A&A...538A.120L,2007CBET.1024....1B,2016A&A...594A..13P,2007ATel.1170....1B"
SN2007gk,2007-08-05,2007-08-04,18.8,MCG +11-20-27,16:45:18.22,+67:55:50.0,0.02663,Ia,1.0,2.0,"2012MNRAS.425.1789S,2007CBET.1023....1S,2012A&A...538A.120L,2016A&A...594A..13P,2011ApJ...737..103S"
SN2007gm,2007-08-05,2007-08-04,19.0,A201918+0631,20:19:18.82,+06:31:11.3,0.03,II,1.0,,"2007CBET.1024....1B,2012A&A...538A.120L,2016A&A...594A..13P,2007ATel.1170....1B,2011ApJ...737..103S"
SN2007go,2007-08-07,2007-08-06,18.7,ESO 475-G16,01:18:44.22,-23:56:47.8,0.0235,Ib,1.0,1.0,"2007CBET.1028....1K,2019MNRAS.482.1545S,2012A&A...538A.120L,2016A&A...594A..13P,2011ApJ...737..103S"
SN2007gp,2007-08-07,2007-08-06,20.5,A215735+0800,21:57:35.59,+08:00:47.3,0.24,Ia,1.0,,"2012A&A...538A.120L,2007CBET.1031....1A,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B"
SN2007va,2007-08-08,2007-03-05,17.8,A142623+3535,14:26:23.24,+35:35:29.1,0.19,II,1.0,,"2012A&A...538A.120L,2010CBET.2392....5K,2016A&A...594A..13P,2010CBET.2392....1K,2011ApJ...737..103S"
SN2007gx,2007-08-09,2007-08-08,19.9,A171851+2247,17:18:51.49,+22:47:16.6,0.08,Ic,1.0,,"2007CBET.1043....1R,2012A&A...538A.120L,2016A&A...594A..13P,2007ATel.1194....1B,2011ApJ...737..103S"
SN2007gr,2007-08-15,2007-08-28,11.62,NGC 1058,02:43:27.98,+37:20:44.7,0.0017,Ic,768.0,45.0,"2014ApJS..213...19B,2009arh..conf37801H,2014AJ....147...99M,2019MNRAS.482.1545S,2008ApJ...673L.155V"
SN2007gs,2007-08-15,2007-08-14,18.5,A221200+0731,22:12:00.43,+07:31:49.3,0.04,II,1.0,,"2007CBET.1040....1B,2012A&A...538A.120L,2016A&A...594A..13P,2007ATel.1188....1B,2011ApJ...737..103S"
SN2007if,2007-08-16,2007-09-12,17.36,J011051.37+152739,01:10:51.370,+15:27:39.63,0.073092,Ia Pec,285.0,34.0,"2010ApJ...713.1073S,2010AJ....139..519C,2012AJ....143..126B,2008AJ....135.1598M,2012ApJS..200...12H"
SN2007gt,2007-08-16,2007-08-15,18.5,SDSS J01626.60-002102.3,00:16:26.1696,-00:21:09.5688,0.05976,Ia,54.0,,"2014arXiv1401.3317S,2012A&A...538A.120L,2007CBET.1040....1B,2016A&A...594A..13P,2011ApJ...737..103S"
SN2007gu,2007-08-16,2007-08-15,19.5,A225342+1205,22:53:42.55,+12:05:54.4,0.08,Ia,1.0,,"2007CBET.1040....1B,2012A&A...538A.120L,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B"
SN2007gv,2007-08-19,2007-08-18,20.0,A013905+0614,01:39:05.65,+06:14:42.0,0.11,Ia,1.0,,"2012A&A...538A.120L,2007CBET.1040....1B,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B"
SN2007gy,2007-08-19,2007-08-18,18.5,A235113+1125,23:51:13.57,+11:25:18.9,0.04,II,1.0,,"2007CBET.1043....1R,2012A&A...538A.120L,2016A&A...594A..13P,2007ATel.1190....1R,2011ApJ...737..103S"
SN2007gz,2007-08-20,2007-08-19,19.6,A224802+2315,22:48:02.47,+23:15:17.8,0.05,II,1.0,,"2007CBET.1043....1R,2012A&A...538A.120L,2016A&A...594A..13P,2007ATel.1190....1R,2011ApJ...737..103S"
SN2007ha,2007-08-20,2007-08-19,19.8,A004601-2314,00:46:01.79,-23:14:14.4,0.17,Ia,1.0,,"2012A&A...538A.120L,2007CBET.1043....1R,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B"
SN2007hd,2007-08-22,2007-08-21,18.9,A030856-1116,03:08:56.43,-11:16:22.6,0.09,Ia,1.0,,"2007CBET.1044....1A,2012A&A...538A.120L,2016A&A...594A..13P,2007IAUC.8874....3I,2011ApJ...737..103S"
SN2007hg,2007-08-24,2007-08-23,18.0,A040832+0222,04:08:32.676,+02:22:43.20,0.02993,Ia,85.0,,"2012ApJS..200...12H,2012A&A...538A.120L,2007CBET.1047....1A,2016A&A...594A..13P,2007IAUC.8874....3I"
SN2007hb,2007-08-24,2007-09-11,17.8,NGC 819,02:33:41.898,+37:40:08.12,0.035184,Ic,68.0,5.0,"2012ApJS..200...12H,2012MNRAS.425.1789S,2014ApJS..213...19B,2014AJ....147...99M,2012A&A...538A.120L"
SN2007gw,2007-08-24,2007-08-19,15.5,NGC 4161,12:11:34.60,+57:44:15.9,0.0163,II,1.0,1.0,"2007CBET.1042....1Y,2017MNRAS.467..369S,2012A&A...538A.120L,2016A&A...594A..13P,2007IAUC.8874....3I"
SN2007hc,2007-08-24,2007-08-23,17.3,A003558+2402,00:35:57.94,+24:02:13.5,0.02,II,1.0,,"2007CBET.1043....1R,2012A&A...538A.120L,2016A&A...594A..13P,2003yCat.2246....0C,2011ApJ...737..103S"
SN2007he,2007-08-24,2007-08-23,19.8,A025140-1239,02:51:40.17,-12:39:31.5,0.12,Ia,1.0,,"2012A&A...538A.120L,2007CBET.1044....1A,2016A&A...594A..13P,2007IAUC.8874....3I,2011ApJ...737..103S"
SN2007hf,2007-08-24,2007-08-23,18.6,A023728-2332,02:37:28.26,-23:32:04.7,0.05,Ia,1.0,,"2012A&A...538A.120L,2007CBET.1047....1A,2013ApJ...770..107C,2016A&A...594A..13P,2011ApJ...737..103S"
SN2007hh,2007-08-26,2007-08-25,19.9,A164659+3856,16:46:59.10,+38:56:02.5,0.11,Ia,1.0,,"2012A&A...538A.120L,2007CBET.1047....1A,2016A&A...594A..13P,2007IAUC.8874....3I,2011ApJ...737..103S"
SN2007hi,2007-08-26,2007-08-25,19.8,A171115+2115,17:11:15.47,+21:15:38.0,0.07,II,1.0,,"2007CBET.1047....1A,2012A&A...538A.120L,2016A&A...594A..13P,2007IAUC.8874....3I,2007ATel.1200....1A"
SN2007hn,2007-08-31,2007-09-22,17.21,A210246-0405,21:02:46.85,-04:05:25.2,0.03,Ib/c,90.0,,"2017arXiv170707616S,2012A&A...538A.120L,2007CBET.1050....1B,2016A&A...594A..13P,2011ApJ...737..103S"
SN2007hm,2007-08-31,2007-08-30,18.3,A205755-0723,20:57:55.47,-07:23:24.1,0.02,II,17.0,8.0,"2017ApJ...850...89G,2014ApJ...786...67A,2007CBET.1050....1B,2012A&A...538A.120L,2016A&A...594A..13P"
SN2007hk,2007-08-31,2007-08-30,18.4,A204757-0524,20:47:57.16,-05:24:25.9,0.04,Ia,1.0,,"2007CBET.1050....1B,2012A&A...538A.120L,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B"
SN2007hl,2007-08-31,2007-08-30,19.5,A205007-0158,20:50:07.76,-01:58:36.4,0.06,Ib/c,1.0,,"2007CBET.1050....1B,2012A&A...538A.120L,2016A&A...594A..13P,2007ATel.1203....1B,2011ApJ...737..103S"
SN2007ho,2007-08-31,2007-08-30,19.5,A212250-2108,21:22:50.97,-21:08:42.5,0.07,Ia,1.0,,"2007CBET.1050....1B,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat.2283....0B,2011ApJ...737..103S"
SN2007im,2007-08-31,2007-08-30,19.2,A222611-1208,22:26:11.78,-12:08:09.7,0.07,Ia,1.0,,"2007CBET.1063....1A,2012A&A...538A.120L,2016A&A...594A..13P,2007IAUC.8874....3I,2011ApJ...737..103S"
SN2007hj,2007-09-01,2007-09-10,15.48,NGC 7461,23:01:47.880,+15:35:11.23,0.013703,Ia,254.0,22.0,"2012ApJS..200...12H,2012MNRAS.425.1789S,2012AJ....143..126B,2008AJ....135.1598M,2010ApJS..190..418G"
SN2007hp,2007-09-01,2007-08-31,19.5,A003801-1457,00:38:01.48,-14:57:48.3,0.11,Ia,1.0,,"2012A&A...538A.120L,2007CBET.1050....1B,2016A&A...594A..13P,2008yCat.2283....0B,2011ApJ...737..103S"
SN2007hq,2007-09-01,2007-08-31,19.7,A001006-1616,00:10:06.68,-16:16:24.3,0.09,Ia,1.0,,"2007CBET.1054....1R,2012A&A...538A.120L,2016A&A...594A..13P,2007IAUC.8874....3I,2011ApJ...737..103S"
SN2007hr,2007-09-01,2007-08-31,18.6,A041207-0735,04:12:07.14,-07:35:13.2,0.03,II,1.0,,"2007CBET.1054....1R,2012A&A...538A.120L,2016A&A...594A..13P,2007IAUC.8874....3I,2007ATel.1208....1R"
SN2007ht,2007-09-02,2007-09-14,19.14,SDSS J03434.00-011257.5,00:34:33.8304,-01:13:03.288,0.072753,Ia,30.0,,"2014arXiv1401.3317S,2012A&A...538A.120L,2007CBET.1054....1R,2016A&A...594A..13P,2007IAUC.8874....3I"
SN2007hs,2007-09-02,2007-09-01,19.4,A171140+3630,17:11:40.31,+36:30:03.7,0.07,II,1.0,,"2007CBET.1054....1R,2012A&A...538A.120L,2016A&A...594A..13P,2007IAUC.8874....3I,2007ATel.1208....1R"
SN2007hx,2007-09-03,2007-09-10,19.05,SDSS J20627.93-005353.1,02:06:27.288,-00:53:58.668,0.079158,Ia,154.0,,"2014arXiv1401.3317S,2010AJ....139..519C,2011AJ....142..156S,2012ApJ...755...61S,2012A&A...538A.120L"
SDSS-II SN 17844,2007-09-03,2007-10-19,21.18,SDSS J05052.90-010238.5,00:50:52.896,-01:02:38.508,,II,119.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 17292,2007-09-03,2007-11-17,20.76,SDSS J33123.77+003745.4,23:31:23.76,+00:37:45.548,,II,102.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 17777,2007-09-03,2007-10-14,20.8,,02:51:46.32,-00:25:25.6836,,II,83.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SN2007jm,2007-09-03,2007-09-16,19.26,SDSS J15538.80-001034.1,21:55:38.64,-00:10:36.2928,0.091147,II,81.0,,"2014arXiv1401.3317S,2012A&A...538A.120L,2007CBET.1079....1B,2016A&A...594A..13P,2011ApJ...737..103S"
SN2007iz,2007-09-03,2007-09-13,20.33,A211735+0018,21:17:35.52,+00:18:56.326,0.255,II,77.0,,"2014arXiv1401.3317S,2012A&A...538A.120L,2007CBET.1076....1B,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 17854,2007-09-03,2007-11-17,20.71,SDSS J30115.03+004817.3,03:01:15.92,+00:48:16.69,,II,70.0,,"2014arXiv1401.3317S,2011A&A...526A..28O,2011ApJ...737..103S"
SN2007jn,2007-09-03,2007-09-03,20.12,SDSS J24731.72+002454.2,22:47:31.92,+00:24:52.495,0.057521,II,65.0,,"2014arXiv1401.3317S,2012A&A...538A.120L,2016A&A...594A..13P,2007CBET.1079....1B,2011ApJ...737..103S"
SDSS-II SN 17339,2007-09-03,2007-10-11,21.07,SDSS J23122.22+002309.5,02:31:22.224,+00:23:09.5568,,II,63.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 17860,2007-09-03,2007-09-03,20.73,SDSS J32245.97-002538.3,23:22:46.08,-00:25:38.2116,,II,63.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SN2007hz,2007-09-03,2007-09-08,19.68,SDSS J10308.39-010152.2,21:03:08.95,-01:01:45.336,0.1393,Ia,63.0,1.0,"2014arXiv1401.3317S,2012A&A...538A.120L,2011A&A...526A..28O,2012ApJ...755...61S,2007CBET.1057....1B"
SDSS-II SN 17436,2007-09-03,2007-09-16,20.7,SDSS J00413.40+001351.7,00:04:13.2936,+00:13:58.433,0.138,II,58.0,,"2014arXiv1401.3317S,2011A&A...526A..28O,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 18277,2007-09-03,2007-10-15,21.8,,23:18:17.04,-00:25:37.7652,,II,55.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 19598,2007-09-03,2007-11-17,20.45,SDSS J01355.03+010923.3,20:13:54.96,+01:09:23.256,,II,55.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 17909,2007-09-03,2007-10-09,20.57,SDSS J24259.40+002122.9,22:42:59.52,+00:21:22.648,,II,54.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SN2007lf,2007-09-03,2007-07-20,19.67,SDSS J01646.29+011237.0,00:16:45.4368,+01:12:03.204,0.044125,Ia,54.0,1.0,"2014arXiv1401.3317S,2012A&A...538A.120L,2011A&A...526A..28O,2007CBET.1102....1B,2016A&A...594A..13P"
SDSS-II SN 17898,2007-09-03,2007-10-20,21.6,,23:18:47.04,-00:06:12.6288,,II,52.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 18822,2007-09-03,2007-11-20,21.58,SDSS J32435.61+005007.7,03:24:35.616,+00:50:07.692,,II,52.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SN2007hw,2007-09-03,2007-09-14,19.53,SDSS J20334.94+004711.9,02:03:35.136,+00:47:09.8916,0.0619655,II,52.0,,"2014arXiv1401.3317S,2010ApJ...708..661D,2012A&A...538A.120L,2007CBET.1057....1B,2016A&A...594A..13P"
SDSS-II SN 17793,2007-09-03,2007-09-15,21.72,SDSS J30143.90+003826.0,23:01:43.92,+00:38:25.559,,II,50.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SN2007ja,2007-09-03,2007-09-02,20.28,SDSS J33005.63+004326.9,23:30:05.49,+00:43:32.315,0.0848985,II,49.0,1.0,"2014arXiv1401.3317S,2010ApJ...708..661D,2012A&A...538A.120L,2011A&A...526A..28O,2007CBET.1076....1B"
SDSS-II SN 18343,2007-09-03,2007-10-29,22.02,SDSS J22756.20+010248.4,02:27:56.208,+01:02:48.336,,II,48.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 18780,2007-09-03,2007-10-19,21.81,,02:31:34.128,-01:00:38.664,,II,48.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 19541,2007-09-03,2007-09-03,19.97,,22:58:14.16,+00:39:56.567,,II,48.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 17910,2007-09-03,2007-10-30,21.4,SDSS J33049.55+002136.2,23:30:49.68,+00:21:36.364,,II,44.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 18266,2007-09-03,2007-11-05,21.19,SDSS J31524.34-005053.9,03:15:24.336,-00:50:54.0204,,II,44.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 18686,2007-09-03,2007-10-08,20.96,,00:00:10.37,-00:50:57.4692,,II,44.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 18777,2007-09-03,2007-10-23,21.7,SDSS J21210.97-005843.0,02:12:10.968,-00:58:43.3956,,II,44.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 17396,2007-09-03,2007-09-13,20.62,,21:41:41.04,-00:28:37.5708,0.302,II,43.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 17810,2007-09-03,2007-11-17,21.69,,00:26:35.5512,-01:02:02.472,,II,43.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 17818,2007-09-03,2007-09-22,21.11,SDSS J02933.24-003506.9,00:29:33.2472,-00:35:06.7668,,II,43.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 17848,2007-09-03,2007-10-13,19.88,SDSS J11055.46+004937.3,01:10:55.44,+00:49:37.492,,II,43.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 18392,2007-09-03,2007-10-23,20.77,SDSS J22444.31+001558.1,02:24:44.304,+00:15:57.964,,II,43.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 19733,2007-09-03,2007-11-27,20.9,SDSS J11420.58-005536.4,21:14:20.64,-00:55:36.6276,,II,43.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 18986,2007-09-03,2007-10-23,21.29,SDSS J23534.80-005719.7,02:35:34.824,-00:57:19.9044,,II,42.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 19515,2007-09-03,2007-11-02,21.22,SDSS J00306.93-001138.5,00:03:06.9396,-00:11:38.5764,,II,42.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SN2007ix,2007-09-03,2007-09-12,20.44,A005130-0056,00:51:30.864,-00:56:50.6364,0.2132,Ia,42.0,1.0,"2014arXiv1401.3317S,2012A&A...538A.120L,2011A&A...526A..28O,2007CBET.1076....1B,2016A&A...594A..13P"
SDSS-II SN 17226,2007-09-03,2007-09-14,20.28,SDSS J24139.56-000048.9,02:41:39.576,-00:00:49.0932,0.115962,II,41.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 17330,2007-09-03,2007-10-30,21.44,SDSS J23111.09-000315.6,02:31:11.088,-00:03:15.6672,,II,41.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 18723,2007-09-03,2007-11-29,21.8,SDSS J02144.69-000706.4,00:21:44.6712,-00:07:06.6612,,II,41.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 19229,2007-09-03,2007-11-29,21.64,,21:50:25.68,+00:45:54.367,,II,41.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 17296,2007-09-03,2007-10-19,21.61,SDSS J30125.87+004453.3,03:01:25.872,+00:44:53.387,,II,40.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 17324,2007-09-03,2007-10-08,20.91,,03:10:41.928,-00:27:07.8408,0.451,Ia,40.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 19190,2007-09-03,2007-11-17,20.83,,21:36:59.28,-00:05:40.5204,,Ib/c,40.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 19325,2007-09-03,2007-11-08,20.4,SDSS J02733.66+010925.8,00:27:33.6624,+01:09:25.884,,II,40.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 17871,2007-09-03,2007-10-20,21.61,SDSS J22114.86-005142.0,02:21:14.856,-00:51:41.9436,,II,39.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 18255,2007-09-03,2007-09-15,21.67,,00:35:56.1504,-00:55:27.2352,,II,39.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 18309,2007-09-03,2007-09-03,21.16,SDSS J20619.04+004511.4,02:06:19.032,+00:45:11.43,,II,39.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 20605,2007-09-03,2007-10-23,21.41,SDSS J15019.68-005230.5,21:50:19.68,-00:52:30.9432,,II,39.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 17837,2007-09-03,2007-11-19,21.15,SDSS J31512.08-003434.3,03:15:12.072,-00:34:34.6116,,II,38.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 18252,2007-09-03,2007-09-30,20.86,,22:58:54.48,-00:58:14.5416,,II,38.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 18705,2007-09-03,2007-11-17,21.64,SDSS J04725.54-002730.3,00:47:25.512,-00:27:30.6072,,II,38.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 20247,2007-09-03,2007-11-20,21.08,SDSS J25308.43+003731.7,22:53:08.4,+00:37:31.91,,II,38.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 20271,2007-09-03,2007-10-08,20.81,,01:07:22.944,-00:12:53.5536,,II,38.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SN2007jk,2007-09-03,2007-09-15,20.67,SDSS J25505.40-000851.6,02:55:05.616,-00:08:50.73,0.1828,Ia,38.0,1.0,"2014arXiv1401.3317S,2011A&A...526A..28O,2012ApJ...755...61S,2012A&A...538A.120L,2007CBET.1079....1B"
SDSS-II SN 17498,2007-09-03,2007-10-30,20.92,SDSS J22708.17-010305.3,02:27:08.16,-01:03:05.328,0.617818,II,37.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 18743,2007-09-03,2007-09-15,20.76,SDSS J03621.09+002212.9,00:36:21.0816,+00:22:12.295,,II,37.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 19524,2007-09-03,2007-10-13,21.86,SDSS J11554.34-000359.2,01:15:54.336,-00:03:59.3424,,II,37.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 19724,2007-09-03,2007-11-02,21.3,SDSS J01359.57-001017.8,20:13:59.52,-00:10:17.6952,,II,37.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 17873,2007-09-03,2007-11-28,21.5,SDSS J11336.83+011109.5,01:13:36.792,+01:11:09.528,,II,36.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 17916,2007-09-03,2007-09-13,20.79,SDSS J12518.89+002050.5,21:25:18.96,+00:20:50.204,,II,36.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 19683,2007-09-03,2007-11-08,21.83,,03:00:23.544,-00:51:24.7536,,II,36.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 20455,2007-09-03,2007-10-23,20.46,SDSS J14253.31+003805.3,01:42:53.328,+00:38:05.4132,,II,36.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 20603,2007-09-03,2007-11-21,20.96,,20:38:16.32,-00:58:26.0724,,II,36.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 17879,2007-09-03,2007-11-08,21.85,SDSS J24934.84+010938.2,02:49:34.848,+01:09:38.412,,II,34.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 18760,2007-09-03,2007-11-02,21.12,SDSS J33857.64+004743.4,23:38:57.6,+00:47:43.195,,II,34.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 18772,2007-09-03,2007-11-29,21.6,SDSS J03920.89+004422.5,00:39:20.8848,+00:44:22.754,,II,34.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 18783,2007-09-03,2007-10-15,21.96,SDSS J23822.28-005036.0,02:38:22.272,-00:50:35.9736,,II,34.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 18842,2007-09-03,2007-10-20,21.99,SDSS J24755.69-000300.2,02:47:55.704,-00:03:00.342,,II,34.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 17493,2007-09-03,2007-09-20,21.26,SDSS J05231.43-005148.2,00:52:31.416,-00:51:48.0564,0.300246,II,33.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 17845,2007-09-03,2007-09-20,21.26,SDSS J30617.53+004500.7,23:06:17.28,+00:45:00.936,0.347039,II,33.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 18360,2007-09-03,2007-11-01,20.91,SDSS J01506.63-000122.9,00:15:06.6072,-00:01:22.7568,,II,33.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 19306,2007-09-03,2007-11-02,21.09,SDSS J30838.18+004226.0,23:08:38.16,+00:42:26.183,,II,33.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 19465,2007-09-03,2007-11-17,21.43,,21:58:49.44,-00:51:28.6452,0.268,II,33.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 21478,2007-09-03,2007-10-15,21.42,,20:13:16.32,-00:05:38.7816,,II,33.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SN2007jo,2007-09-03,2007-09-02,20.5,A231012-0055,23:10:12.58,-00:55:53.0652,0.1849,Ia,33.0,1.0,"2014arXiv1401.3317S,2012A&A...538A.120L,2011A&A...526A..28O,2007CBET.1079....1B,2016A&A...594A..13P"
SDSS-II SN 17563,2007-09-03,2007-11-02,20.82,SDSS J05959.30+001736.1,20:59:59.28,+00:17:35.941,,II,32.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 18818,2007-09-03,2007-09-22,22.23,SDSS J25122.15+003935.2,02:51:22.152,+00:39:35.158,,II,32.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 19224,2007-09-03,2007-11-21,21.42,,20:43:05.52,+00:48:44.143,,II,32.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 19699,2007-09-03,2007-11-19,20.8,SDSS J20211.76+001346.2,02:02:11.736,+00:13:45.955,,II,32.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 17371,2007-09-03,2007-09-16,21.14,SDSS J33744.88+003924.1,23:37:44.64,+00:39:24.833,0.279991,II,31.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
